CustomerID,Recency,Frequency,Monetary,AOV,Tenure,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,ChurnProbability,Predicted6MonthSpend,HistoricalCLV,PredictiveCLV
11591,554,1,629.1400000000001,629.1400000000001,554,1,1,2,112,Hibernating,0.9977129614998979,0.40870336071717256,629.1400000000001,629.9574067214345
11592,393,3,965.5500000000001,321.85,551,1,2,3,123,At Risk,0.966212803688211,0.40870336071717256,965.5500000000001,966.3674067214345
11593,364,1,78.88999999999999,78.88999999999999,364,1,1,1,111,Hibernating,0.9966965435662543,0.40870336071717256,78.88999999999999,79.70740672143432
11594,11,9,2153.93,239.32555555555552,703,4,4,4,444,Champions,0.018193969081077295,449.01296882472724,2153.93,3051.9559376494544
11595,4,2,481.95000000000005,240.97500000000002,46,5,2,2,522,Potential Loyalists,0.08384554041790994,953.5562518607295,481.95000000000005,2389.062503721459
11596,9,43,16029.22,372.77255813953485,586,5,5,5,555,Champions,0.0007515881853339888,6440.90553041984,16029.22,28911.03106083968
11597,63,10,1917.06,191.706,539,2,4,4,244,At Risk,0.16680439293707955,619.05661647858,1917.06,3155.17323295716
11598,227,1,1083.3799999999999,1083.3799999999999,227,2,1,3,213,About to Sleep,0.9759502610899317,0.7051305259755917,1083.3799999999999,1084.7902610519511
11599,8,19,6570.87,345.83526315789476,415,5,5,5,555,Champions,0.0007515881853339888,2940.86225970056,6570.87,12452.59451940112
11600,19,3,698.72,232.90666666666667,69,4,2,2,422,Potential Loyalists,0.03475574371112813,1196.7272477742802,698.72,3092.17449554856
11601,229,1,1811.31,1811.31,229,2,1,4,214,About to Sleep,0.9887708590965762,0.9608930259755916,1811.31,1813.231786051951
11602,17,17,5865.43,345.0252941176471,493,4,5,5,455,Champions,0.0007515881853339888,2290.3675695154247,5865.43,10446.16513903085
11603,275,5,801.35,160.27,507,2,3,3,233,Need Attention,0.9802355799840153,0.40870336071717256,801.35,802.1674067214344
11604,731,1,320.85,320.85,731,1,1,2,112,Hibernating,0.9971825571503355,0.40870336071717256,320.85,321.66740672143436
11605,392,1,91.91,91.91,392,1,1,1,111,Hibernating,0.9956649806806661,0.40870336071717256,91.91,92.72740672143433
11606,525,1,155.13,155.13,525,1,1,1,111,Hibernating,0.9861942481487843,0.40870336071717256,155.13,155.94740672143433
11607,485,4,362.72,90.68,598,1,3,2,132,At Risk,0.9930613892986822,0.40870336071717256,362.72,363.53740672143437
11608,19,27,11149.58,412.9474074074074,400,4,5,5,455,Champions,0.0007515881853339888,4117.2442253932595,11149.58,19384.06845078652
11609,349,10,2266.71,226.671,671,1,4,4,144,Can't Lose Them,0.9543624371433481,10.229091317560096,2266.71,2287.16818263512
11610,10,9,1771.35,196.81666666666666,586,4,4,4,444,Champions,0.02102300933164501,489.1071203978674,1771.35,2749.564240795735
11611,16,4,845.79,211.4475,193,4,3,3,433,Loyal Customers,0.10470348441660794,572.7904466949237,845.79,1991.3708933898474
11612,19,3,553.81,184.60333333333332,82,4,2,2,422,Potential Loyalists,0.06772681099253587,1699.9067086964685,553.81,3953.623417392937
11613,49,6,2016.38,336.06333333333333,349,3,3,4,334,Loyal Customers,0.02691120470738796,583.9331309013068,2016.38,3184.246261802614
11614,50,5,1693.96,338.79200000000003,326,3,3,4,334,Loyal Customers,0.08537137331565592,433.3347635563694,1693.96,2560.6295271127387
11615,334,2,186.13000000000002,93.06500000000001,387,1,2,1,121,Hibernating,0.9914300989372054,0.40870336071717256,186.13000000000002,186.94740672143436
11616,23,25,10057.77,402.31080000000003,570,3,5,5,355,Loyal Customers,0.0007515881853339888,2936.6973635168692,10057.77,15931.164727033738
11617,46,6,634.8,105.8,284,3,3,2,332,Potential Loyalists,0.07726512893231167,683.0618894547667,634.8,2000.9237789095334
11618,9,9,3978.28,442.03111111111116,233,5,4,4,544,Champions,0.0009608550084267161,2479.4744604374737,3978.28,8937.228920874948
11619,27,2,334.65,167.325,51,3,2,2,322,Potential Loyalists,0.06146852810959398,1055.2915291086642,334.65,2445.2330582173286
11620,11,11,3143.72,285.79272727272723,553,4,4,4,444,Champions,0.004401688072769473,685.6431824231678,3143.72,4515.006364846336
11621,49,6,753.89,125.64833333333333,366,3,3,2,332,Potential Loyalists,0.06395677509877762,499.14219138966314,753.89,1752.1743827793262
11622,15,27,9361.57,346.7248148148148,552,4,5,5,455,Champions,0.0007515881853339888,3764.919046011556,9361.57,16891.408092023114
11623,171,4,543.94,135.985,344,2,3,2,232,Need Attention,0.9815648839741212,0.40870336071717256,543.94,544.7574067214344
11624,4,133,78274.1,588.527067669173,601,5,5,5,555,Champions,0.001353598753228636,24241.898429938672,78274.1,126757.89685987735
11625,54,9,2886.46,320.71777777777777,550,2,4,4,244,At Risk,0.04997306700048767,488.9590000864498,2886.46,3864.3780001728996
11626,37,5,1292.11,258.42199999999997,331,3,3,3,333,Loyal Customers,0.05004196003549917,477.80798609727645,1292.11,2247.725972194553
11627,539,4,842.4,210.6,698,1,3,3,133,Can't Lose Them,0.9867853815817285,0.40870336071717256,842.4,843.2174067214344
11628,28,18,5566.68,309.26,505,3,5,5,355,Loyal Customers,0.0008994247528262234,2236.7089047087125,5566.68,10040.097809417424
11629,2,25,7521.29,300.8516,625,5,5,5,555,Champions,0.0007515881853339888,2493.6307299640102,7521.29,12508.551459928021
11630,223,1,189.6,189.6,223,2,1,1,211,About to Sleep,0.9951207687446331,0.40870336071717256,189.6,190.41740672143433
11631,4,25,8422.99,336.9196,587,5,5,5,555,Champions,0.0007515881853339888,2784.073999203249,8422.99,13991.137998406499
11632,30,7,2399.07,342.7242857142857,392,3,4,4,344,Loyal Customers,0.022087210080712655,581.9738804298333,2399.07,3563.017760859667
11633,10,4,1493.53,373.3825,61,4,3,3,433,Loyal Customers,0.010595835046248532,3850.100272443285,1493.53,9193.73054488657
11634,43,5,971.25,194.25,376,3,3,3,333,Loyal Customers,0.0706456682295048,422.09955868468177,971.25,1815.4491173693636
11635,12,13,3277.62,252.12461538461537,560,4,4,4,444,Champions,0.005905560984666827,835.3720190457143,3277.62,4948.3640380914285
11636,51,11,3022.3,274.75454545454545,641,2,4,4,244,At Risk,0.023634066707863274,713.1526530935203,3022.3,4448.605306187041
11637,283,3,408.89,136.29666666666665,388,2,2,2,222,Need Attention,0.9928255198791379,0.40870336071717256,408.89,409.7074067214343
11638,3,24,8069.99,336.2495833333333,517,5,5,5,555,Champions,0.0007515881853339888,3018.451086618182,8069.99,14106.892173236363
11639,19,16,4964.24,310.265,476,4,5,4,454,Champions,0.001679032000513449,2137.43273289555,4964.24,9239.1054657911
11640,6,4,1453.16,363.29,83,5,3,3,533,Loyal Customers,0.01138100634743226,2500.8612761873815,1453.16,6454.882552374763
11641,299,2,316.78999999999996,158.39499999999998,373,2,2,2,222,Need Attention,0.9880595003546336,0.40870336071717256,316.78999999999996,317.6074067214343
11642,730,1,64.3,64.3,730,1,1,1,111,Hibernating,0.9972065081779138,0.40870336071717256,64.3,65.11740672143434
11643,26,20,7468.58,373.429,682,3,5,5,355,Loyal Customers,0.0008994247528262234,2013.1491312664139,7468.58,11494.878262532828
11644,12,2,607.78,303.89,42,4,2,2,422,Potential Loyalists,0.03429637726440858,2054.979168279433,607.78,4717.738336558866
11645,2,9,4193.99,465.99888888888887,283,5,4,4,544,Champions,0.0009608550084267161,1910.7780854572948,4193.99,8015.546170914589
11646,302,1,380.16999999999996,380.16999999999996,302,2,1,2,212,About to Sleep,0.9965732072313697,0.7051305259755917,380.16999999999996,381.58026105195114
11647,55,8,1203.28,150.41,561,2,4,3,243,At Risk,0.0341519422428179,485.38965833745334,1203.28,2174.0593166749068
11648,23,4,365.41,91.3525,227,3,3,2,332,Potential Loyalists,0.08777265840413273,460.1052538705748,365.41,1285.6205077411496
11649,86,5,1548.67,309.73400000000004,372,2,3,3,233,Need Attention,0.23780108117051782,259.796051987831,1548.67,2068.2621039756623
11650,59,13,3799.1,292.23846153846154,628,2,4,4,244,At Risk,0.0771670472811095,772.4321298211881,3799.1,5343.964259642376
11651,18,1,197.14,197.14,18,4,1,1,411,New Customers,0.23014095690382594,658.961840045533,197.14,1515.063680091066
11652,1,3,807.6500000000001,269.2166666666667,63,5,2,3,523,Potential Loyalists,0.035059097847070196,1731.2263646533074,807.6500000000001,4270.1027293066145
11653,28,2,1104.29,552.145,71,3,2,3,323,Potential Loyalists,0.06875619148116968,869.164517276849,1104.29,2842.619034553698
11654,269,1,209.62,209.62,269,2,1,1,211,About to Sleep,0.9954266870848495,0.7051305259755917,209.62,211.0302610519512
11655,342,2,481.14,240.57,430,1,2,2,122,At Risk,0.982880421450329,0.40870336071717256,481.14,481.9574067214343
11656,541,3,426.86,142.28666666666666,624,1,2,2,122,At Risk,0.9888315556762656,0.40870336071717256,426.86,427.67740672143435
11657,347,1,770.36,770.36,347,1,1,2,112,Hibernating,0.9975915040100193,0.40870336071717256,770.36,771.1774067214344
11658,298,8,940.1300000000001,117.51625000000001,636,2,4,3,243,At Risk,0.9728718779924841,0.40870336071717256,940.1300000000001,940.9474067214345
11659,44,3,537.2,179.0666666666667,237,3,2,2,322,Potential Loyalists,0.15686713726164597,392.79357559148855,537.2,1322.7871511829771
11660,290,1,133.25,133.25,290,2,1,1,211,About to Sleep,0.9955260000069107,0.40870336071717256,133.25,134.06740672143434
11661,28,12,1873.6200000000001,156.13500000000002,563,3,4,4,344,Loyal Customers,0.01287725447819085,736.5527280237554,1873.6200000000001,3346.725456047511
11662,222,2,1210.91,605.455,287,2,2,3,223,Need Attention,0.9609267741002064,0.40870336071717256,1210.91,1211.7274067214344
11663,22,2,467.65,233.825,49,3,2,2,322,Potential Loyalists,0.053852694695876446,1217.5601675380633,467.65,2902.7703350761267
11664,32,7,775.11,110.73,521,3,4,2,342,Potential Loyalists,0.07608129802586681,409.17045444289454,775.11,1593.450908885789
11665,2,5,892.6,178.52,312,5,3,3,533,Loyal Customers,0.07908044047448841,457.942284190641,892.6,1808.4845683812819
11666,5,37,18669.15,504.57162162162166,460,5,5,5,555,Champions,0.0007515881853339888,7510.98129081447,18669.15,33691.11258162894
11667,390,2,346.96999999999997,173.48499999999999,443,1,2,2,122,At Risk,0.9904182898436923,0.40870336071717256,346.96999999999997,347.7874067214343
11668,19,24,7505.7,312.7375,681,4,5,5,455,Champions,0.0007515881853339888,2124.0210245462986,7505.7,11753.742049092598
11669,9,11,5562.79,505.7081818181818,329,4,4,5,445,Champions,0.0007515881853339888,2021.6337116677075,5562.79,9606.057423335415
11670,22,9,3292.5,365.8333333333333,229,3,4,4,344,Loyal Customers,0.001234827611166442,2158.5352544029856,3292.5,7609.570508805971
11671,574,1,185.0,185.0,574,1,1,1,111,Hibernating,0.9952422262345115,0.40870336071717256,185.0,185.81740672143434
11672,6,12,3985.46,332.12166666666667,294,5,4,4,544,Champions,0.001048617888304286,2567.741936143675,3985.46,9120.94387228735
11673,296,9,1337.48,148.60888888888888,642,2,4,3,243,At Risk,0.9618296155763555,0.40870336071717256,1337.48,1338.2974067214343
11674,240,1,127.45,127.45,240,2,1,1,211,About to Sleep,0.9970624797333376,0.40870336071717256,127.45,128.26740672143436
11675,459,2,298.54,149.27,527,1,2,1,121,Hibernating,0.9759960342201152,0.40870336071717256,298.54,299.35740672143436
11676,5,64,41290.18,645.1590625,557,5,5,5,555,Champions,0.0007515881853339888,13169.039468497207,41290.18,67628.25893699442
11677,77,5,1406.54,281.308,433,2,3,3,233,Need Attention,0.11325137303450696,475.07610272094723,1406.54,2356.6922054418947
11678,1,10,3560.4700000000003,356.047,247,5,4,4,544,Champions,0.002831321329670239,2430.7623848739768,3560.4700000000003,8421.994769747955
11679,18,4,2255.6800000000003,563.9200000000001,77,4,3,4,434,Loyal Customers,0.009391589515786605,4247.889913762019,2255.6800000000003,10751.459827524039
11680,3,16,4293.98,268.37375,416,5,5,4,554,Champions,0.0008395647249234316,2213.6364031718244,4293.98,8721.252806343648
11681,324,1,104.42,104.42,324,2,1,1,211,About to Sleep,0.9966009412717992,0.40870336071717256,104.42,105.23740672143434
11682,26,4,811.29,202.8225,249,3,3,3,333,Loyal Customers,0.13187306856510606,429.56793032278614,811.29,1670.4258606455724
11683,11,35,25185.18,719.5765714285715,460,4,5,5,455,Champions,0.0007515881853339888,7775.933877110256,25185.18,40737.04775422051
11684,50,8,1901.02,237.6275,638,3,4,4,344,Loyal Customers,0.08783334230381108,444.80234558280955,1901.02,2790.624691165619
11685,111,5,2337.61,467.52200000000005,335,2,3,4,234,At Risk,0.7637561947652991,48.674578241743994,2337.61,2434.959156483488
11686,44,1,36.68,36.68,44,3,1,1,311,Promising,0.4088638973111995,561.2625995294444,36.68,1159.2051990588889
11687,8,45,26840.39,596.4531111111111,540,5,5,5,555,Champions,0.0007515881853339888,9565.947623566064,26840.39,45972.285247132124
11688,25,6,906.24,151.04,275,3,3,3,333,Loyal Customers,0.03268842401034448,705.9633706896986,906.24,2318.1667413793975
11689,119,3,376.41,125.47000000000001,255,2,2,2,222,Need Attention,0.9406899556029057,12.751586723322411,376.41,401.91317344664486
11690,19,1,433.41999999999996,433.41999999999996,19,4,1,2,412,New Customers,0.09756454949414194,843.4849376049449,433.41999999999996,2120.38987520989
11691,668,1,375.32,375.32,668,1,1,2,112,Hibernating,0.9965732072313697,0.7051305259755917,375.32,376.7302610519512
11692,80,6,1569.28,261.5466666666667,577,2,3,3,233,Need Attention,0.11363629598990924,427.8272903806752,1569.28,2424.9345807613504
11693,451,3,638.9200000000001,212.97333333333336,632,1,2,2,122,At Risk,0.9803198938018833,0.40870336071717256,638.9200000000001,639.7374067214345
11694,7,2,484.9,242.45,22,5,2,2,522,Potential Loyalists,0.0410628004886739,1246.1984549707263,484.9,2977.2969099414527
11695,15,9,4560.95,506.7722222222222,308,4,4,4,444,Champions,0.00472171946352469,2014.1731967752444,4560.95,8589.296393550489
11696,499,1,116.2,116.2,499,1,1,1,111,Hibernating,0.9970624797333376,0.40870336071717256,116.2,117.01740672143434
11697,30,11,2486.0,226.0,669,3,4,4,344,Loyal Customers,0.01149979774008547,588.673905233729,2486.0,3663.3478104674577
11698,196,1,45.72,45.72,196,2,1,1,211,About to Sleep,0.996998051393867,0.40870336071717256,45.72,46.537406721434344
11699,22,9,3730.15,414.4611111111111,303,3,4,4,344,Loyal Customers,0.0009140166009325708,1910.4945075849146,3730.15,7551.139015169829
11700,17,17,5588.04,328.7082352941176,245,4,5,5,455,Champions,0.0010954562957984312,4171.064898138269,5588.04,13930.16979627654
11701,70,6,1041.35,173.5583333333333,490,2,3,3,233,Need Attention,0.11016553113969002,445.7840168653186,1041.35,1932.918033730637
11702,651,1,38.64,38.64,651,1,1,1,111,Hibernating,0.9954730068267081,0.40870336071717256,38.64,39.457406721434346
11703,13,7,1677.22,239.60285714285715,217,4,4,4,444,Champions,0.0038522494737217605,1921.6222682049627,1677.22,5520.464536409925
11704,18,1,519.3299999999999,519.3299999999999,18,4,1,2,412,New Customers,0.04773640542400301,999.7832636604319,519.3299999999999,2518.8965273208637
11705,16,8,4293.89,536.73625,202,4,4,4,444,Champions,0.001039595165907031,2562.154749053316,4293.89,9418.199498106633
11706,354,8,1916.81,239.60125,581,1,4,4,144,Can't Lose Them,0.9719388816468593,0.6644658607171726,1916.81,1918.1389317214343
11707,13,11,2408.71,218.97363636363636,554,4,4,4,444,Champions,0.010613508329516328,695.4165492974665,2408.71,3799.5430985949333
11708,5,17,5582.99,328.4111764705882,560,5,5,5,555,Champions,0.0007515881853339888,1951.0026347857938,5582.99,9484.995269571587
11709,18,7,2140.07,305.7242857142857,515,4,4,4,444,Champions,0.025287611002320513,440.5137236107088,2140.07,3021.0974472214175
11710,19,19,8657.32,455.6484210526316,602,4,5,5,455,Champions,0.0007515881853339888,2095.8688212793086,8657.32,12849.057642558617
11711,528,3,899.5,299.8333333333333,688,1,2,3,123,At Risk,0.970344528684853,0.40870336071717256,899.5,900.3174067214344
11712,525,1,16.56,16.56,525,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,16.56,17.377406721434344
11713,7,20,8201.67,410.0835,580,5,5,5,555,Champions,0.0007515881853339888,2094.2075038469575,8201.67,12390.085007693915
11714,1,20,8387.38,419.36899999999997,467,5,5,5,555,Champions,0.0014239657979924077,2269.7563452882596,8387.38,12926.892690576518
11715,15,2,379.03,189.515,51,4,2,2,422,Potential Loyalists,0.056642137910792506,1083.8666633090295,379.03,2546.763326618059
11716,11,3,458.11,152.70333333333335,83,4,2,2,422,Potential Loyalists,0.05280726077086402,1058.3143870187366,458.11,2574.7387740374734
11717,3,19,6727.62,354.08526315789476,642,5,5,5,555,Champions,0.0007515881853339888,1979.9952875259364,6727.62,10687.610575051873
11718,3,7,1175.96,167.99428571428572,334,5,4,3,543,Loyal Customers,0.01894546676366401,607.9510001335387,1175.96,2391.8620002670777
11719,41,8,2319.12,289.89,398,3,4,4,344,Loyal Customers,0.011093695167852807,818.4678031415008,2319.12,3956.0556062830015
11720,199,1,36.41,36.41,199,2,1,1,211,About to Sleep,0.9972655339113494,0.40870336071717256,36.41,37.22740672143434
11721,262,1,235.02,235.02,262,2,1,1,211,About to Sleep,0.996379470693282,0.40870336071717256,235.02,235.83740672143435
11722,18,3,908.69,302.8966666666667,90,4,2,3,423,Potential Loyalists,0.024823661474261276,1217.907366269383,908.69,3344.504732538766
11723,109,2,554.01,277.005,196,2,2,2,222,Need Attention,0.8164503140869843,77.6163121879408,554.01,709.2426243758816
11724,514,2,203.51999999999998,101.75999999999999,616,1,2,1,121,Hibernating,0.9867708193635641,0.40870336071717256,203.51999999999998,204.33740672143432
11725,25,9,1932.18,214.68666666666667,629,3,4,4,344,Loyal Customers,0.037155062306212384,467.44625467057597,1932.18,2867.072509341152
11726,30,12,2005.26,167.105,628,3,4,4,344,Loyal Customers,0.01409264553608611,631.491989079065,2005.26,3268.2439781581297
11727,2,9,2215.89,246.20999999999998,379,5,4,4,544,Champions,0.006755974200150172,866.7888233821895,2215.89,3949.467646764379
11728,7,26,9616.05,369.8480769230769,461,5,5,5,555,Champions,0.0007515881853339888,3982.488830914077,9616.05,17581.027661828153
11729,64,4,630.56,157.64,339,2,3,2,232,Need Attention,0.1635449627689125,467.74548454815607,630.56,1566.0509690963122
11730,111,3,1586.53,528.8433333333334,247,2,2,3,223,Need Attention,0.8496368238383296,62.4933164249383,1586.53,1711.5166328498765
11731,4,32,17868.33,558.3853125,319,5,5,5,555,Champions,0.0007515881853339888,11760.574612875835,17868.33,41389.47922575167
11732,9,66,38722.5,586.7045454545455,584,4,5,5,455,Champions,0.0007515881853339888,11804.907352876598,38722.5,62332.3147057532
11733,320,1,25.72,25.72,320,2,1,1,211,About to Sleep,0.9959520684721234,0.40870336071717256,25.72,26.537406721434344
11734,11,37,14416.35,389.6310810810811,692,4,5,5,455,Champions,0.002832857299017476,4132.645756928798,14416.35,22681.641513857598
11735,45,7,2799.58,399.94,326,3,4,4,344,Loyal Customers,0.043123093012312506,775.832832677352,2799.58,4351.245665354704
11736,5,19,7735.76,407.14526315789476,392,5,5,5,555,Champions,0.0007515881853339888,3299.8071462052617,7735.76,14335.374292410525
11737,488,1,205.94,205.94,488,1,1,1,111,Hibernating,0.9944907264937164,0.7051305259755917,205.94,207.35026105195118
11738,18,3,577.61,192.53666666666666,85,4,2,2,422,Potential Loyalists,0.04038414687939782,1202.609717610594,577.61,2982.8294352211883
11739,9,4,515.22,128.805,245,4,3,2,432,Potential Loyalists,0.14614179851917344,417.41469601046987,515.22,1350.0493920209396
11740,191,3,275.07,91.69,350,2,2,1,221,Hibernating,0.9564417359307751,0.40870336071717256,275.07,275.88740672143433
11741,152,6,912.78,152.13,413,2,3,3,233,Need Attention,0.9857438943294045,0.40870336071717256,912.78,913.5974067214344
11742,76,7,1288.49,184.07,631,2,4,3,243,At Risk,0.10042274217855131,456.68139203413745,1288.49,2201.852784068275
11743,35,18,5986.11,332.56166666666667,498,3,5,5,355,Loyal Customers,0.006818808214121996,2169.893888296225,5986.11,10325.89777659245
11744,12,26,10815.6,415.9846153846154,594,4,5,5,455,Champions,0.0007515881853339888,2848.737435425633,10815.6,16513.074870851266
11745,8,3,1033.85,344.6166666666666,53,5,2,3,523,Potential Loyalists,0.018065842699282592,2811.9112571610126,1033.85,6657.672514322025
11746,2,17,6599.53,388.2076470588235,278,5,5,5,555,Champions,0.0008313213296702391,4035.6202386977216,6599.53,14670.770477395443
11747,189,6,1790.55,298.425,403,2,3,4,234,At Risk,0.9590634330182677,0.6644658607171726,1790.55,1791.8789317214344
11748,3,74,45953.97,620.9995945945946,640,5,5,5,555,Champions,0.0007515881853339888,12373.625245309075,45953.97,70701.22049061814
11749,322,4,483.96000000000004,120.99000000000001,539,2,3,2,232,Need Attention,0.9784644361709017,0.40870336071717256,483.96000000000004,484.7774067214344
11750,235,1,53.0,53.0,235,2,1,1,211,About to Sleep,0.9959520684721234,0.40870336071717256,53.0,53.817406721434345
11751,7,4,581.9300000000001,145.48250000000002,203,5,3,2,532,Potential Loyalists,0.09408480412902778,482.80901191140657,581.9300000000001,1547.5480238228133
11752,1,41,11020.49,268.79243902439026,674,5,5,5,555,Champions,0.0008395647249234316,3993.218599739256,11020.49,19006.927199478512
11753,2,39,21098.6,540.9897435897435,204,5,5,5,555,Champions,0.0015120720550452014,20767.823416843436,21098.6,62634.24683368687
11754,285,6,1514.97,252.495,569,2,3,3,233,Need Attention,0.9108105636159526,3.7829313497223063,1514.97,1522.5358626994446
11755,21,13,8003.82,615.6784615384615,318,3,4,5,345,Loyal Customers,0.0007515881853339888,2837.516122462427,8003.82,13678.852244924854
11756,47,8,1430.94,178.8675,593,3,4,3,343,Loyal Customers,0.035573246260340405,452.7850355969107,1430.94,2336.510071193821
11757,4,7,1310.0700000000002,187.15285714285716,195,5,4,3,543,Loyal Customers,0.01486722200592393,1178.6601932878145,1310.0700000000002,3667.3903865756292
11758,600,3,836.49,278.83,702,1,2,3,123,At Risk,0.9880917836928629,0.40870336071717256,836.49,837.3074067214344
11759,430,6,524.0699999999999,87.34499999999998,672,1,3,2,132,At Risk,0.9838132144909534,0.40870336071717256,524.0699999999999,524.8874067214343
11760,7,42,15801.08,376.2161904761905,680,5,5,5,555,Champions,0.0007515881853339888,5438.215295447078,15801.08,26677.510590894155
11761,94,4,1140.28,285.07,362,2,3,3,233,Need Attention,0.3891414255262277,425.1867325663796,1140.28,1990.6534651327593
11762,232,4,233.35000000000002,58.337500000000006,451,2,3,1,231,Hibernating,0.9788701604059119,0.40870336071717256,233.35000000000002,234.16740672143436
11763,27,1,160.21,160.21,27,3,1,1,311,Promising,0.22518360562684092,589.1068531917373,160.21,1338.4237063834746
11764,27,4,651.42,162.855,325,3,3,2,332,Potential Loyalists,0.11843157946678136,400.348655237375,651.42,1452.11731047475
11765,605,1,96.47999999999999,96.47999999999999,605,1,1,1,111,Hibernating,0.9970624797333376,0.40870336071717256,96.47999999999999,97.29740672143433
11766,453,6,937.07,156.17833333333334,700,1,3,3,133,Can't Lose Them,0.9712587848189235,0.40870336071717256,937.07,937.8874067214344
11767,275,1,124.63,124.63,275,2,1,1,211,About to Sleep,0.9966518278214802,0.40870336071717256,124.63,125.44740672143433
11768,3,45,34251.03,761.134,550,5,5,5,555,Champions,0.0007515881853339888,9772.030957985437,34251.03,53795.09191597087
11769,28,8,3601.58,450.1975,246,3,4,4,344,Loyal Customers,0.0022612339488003066,2027.3821027194206,3601.58,7656.3442054388415
11770,262,2,139.01,69.505,373,2,2,1,221,Hibernating,0.9863888105379381,0.40870336071717256,139.01,139.82740672143433
11771,8,51,38032.48,745.7349019607843,639,5,5,5,555,Champions,0.0007515881853339888,9351.080748003134,38032.48,56734.64149600627
11772,440,1,434.22,434.22,440,1,1,2,112,Hibernating,0.99727804061424,0.40870336071717256,434.22,435.03740672143437
11773,25,8,1701.4,212.675,565,3,4,4,344,Loyal Customers,0.02735805683285787,459.3492625942818,1701.4,2620.0985251885636
11774,14,17,7680.15,451.7735294117647,512,4,5,5,455,Champions,0.007625729076791476,2108.4586176649254,7680.15,11897.06723532985
11775,37,2,608.25,304.125,63,3,2,2,322,Potential Loyalists,0.04702683232014069,1249.6815674082336,608.25,3107.613134816467
11776,12,8,1221.06,152.6325,501,4,4,3,443,Loyal Customers,0.014709908754360432,477.5436931933218,1221.06,2176.1473863866436
11777,37,8,2192.33,274.04125,456,3,4,4,344,Loyal Customers,0.047186803349375,610.2471830750387,2192.33,3412.8243661500774
11778,26,1,164.5,164.5,26,3,1,1,311,Promising,0.29934419624006464,589.1068531917373,164.5,1342.7137063834746
11779,1,157,91547.77,583.1068152866243,711,5,5,5,555,Champions,0.001353598753228636,24284.856137968978,91547.77,140117.48227593797
11780,72,10,2490.4,249.04000000000002,722,2,4,4,244,At Risk,0.08917807950271367,566.2878137221403,2490.4,3622.9756274442807
11781,3,127,77995.85,614.1405511811024,596,5,5,5,555,Champions,0.001353598753228636,23326.362975166667,77995.85,124648.57595033334
11782,554,1,654.26,654.26,554,1,1,2,112,Hibernating,0.9977129614998979,0.40870336071717256,654.26,655.0774067214344
11783,407,5,1226.87,245.37399999999997,723,1,3,3,133,Can't Lose Them,0.9556904447330236,0.40870336071717256,1226.87,1227.6874067214342
11784,18,15,5592.11,372.8073333333333,419,4,5,5,455,Champions,0.0007515881853339888,2197.4229237965883,5592.11,9986.955847593177
11785,266,4,730.47,182.6175,450,2,3,2,232,Need Attention,0.9896773674800269,0.40870336071717256,730.47,731.2874067214344
11786,8,8,2055.78,256.9725,374,5,4,4,544,Champions,0.011013834961264743,660.1707933760316,2055.78,3376.121586752063
11787,8,22,6918.3,314.46818181818185,508,5,5,5,555,Champions,0.0007515881853339888,2792.1522596849622,6918.3,12502.604519369925
11788,31,9,3058.79,339.86555555555555,254,3,4,4,344,Loyal Customers,0.005431882570682983,1989.013730903057,3058.79,7036.817461806114
11789,422,1,276.62,276.62,422,1,1,1,111,Hibernating,0.996056729335766,0.40870336071717256,276.62,277.43740672143434
11790,15,4,951.53,237.8825,198,4,3,3,433,Loyal Customers,0.07280779451964753,542.5481719808453,951.53,2036.6263439616905
11791,325,1,15.17,15.17,325,2,1,1,211,About to Sleep,0.9973495675247948,0.40870336071717256,15.17,15.987406721434345
11792,2,2,661.1,330.55,17,5,2,2,522,Potential Loyalists,0.0325814957657363,3512.304072497448,661.1,7685.708144994896
11793,429,6,1147.52,191.25333333333333,627,1,3,3,133,Can't Lose Them,0.9724653410010788,0.40870336071717256,1147.52,1148.3374067214343
11794,374,2,1220.28,610.14,442,1,2,3,123,At Risk,0.9813171759664702,0.40870336071717256,1220.28,1221.0974067214343
11795,100,4,870.78,217.695,238,2,3,3,233,Need Attention,0.7830941465977179,89.84895845968867,870.78,1050.4779169193773
11796,16,12,2662.38,221.865,399,4,4,4,444,Champions,0.0010403577222979632,1379.2812310718593,2662.38,5420.942462143719
11797,53,8,1959.44,244.93,464,2,4,4,244,At Risk,0.028830862742217526,580.693981102169,1959.44,3120.8279622043383
11798,21,2,1217.73,608.865,53,3,2,3,323,Potential Loyalists,0.06260793312906995,2168.5127214743293,1217.73,5554.755442948659
11799,539,1,131.73,131.73,539,1,1,1,111,Hibernating,0.9970624797333376,0.40870336071717256,131.73,132.54740672143433
11800,35,2,526.07,263.035,72,3,2,2,322,Potential Loyalists,0.0707153344350533,1016.4740085821683,526.07,2559.0180171643365
11801,4,8,4067.5299999999997,508.44124999999997,202,5,4,4,544,Champions,0.001039595165907031,2435.352209879525,4067.5299999999997,8938.23441975905
11802,65,6,496.90999999999997,82.81833333333333,485,2,3,2,232,Need Attention,0.13817065872418108,441.0063831093588,496.90999999999997,1378.9227662187177
11803,58,5,972.87,194.574,318,2,3,3,233,Need Attention,0.08252300195793243,496.4719053515592,972.87,1965.8138107031184
